arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,cache_available_ranks,cache_miss_rate_percent,cache_misses_total,cache_references_total,communication_avg_s,communication_fraction_avg_percent,communication_fraction_max_percent,communication_max_s,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,compute_avg_s,compute_max_s,core_only,cycles_total,experiment,instructions_total,io_avg_s,io_counter_available_ranks,io_fraction_max_percent,io_max_s,ipc,local_volume_elements_avg,local_volume_elements_max,logical_read_total_bytes,logical_write_total_bytes,major_faults_total,minor_faults_total,peak_rss_avg_mib,peak_rss_max_mib,physical_read_total_bytes,physical_write_total_bytes,postprocess_avg_s,postprocess_max_s,processes,profile_coverage_percent,repeat,setup_avg_s,setup_max_s,source_file,synchronization_avg_s,synchronization_max_s,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,volume_alltoall_max_s,volume_alltoall_p95_s,volume_alltoall_p99_s,volume_alltoall_wait_max_s,volume_alltoall_wait_p95_s,volume_alltoall_wait_p99_s,volume_directed_edges,volume_edge_density,volume_graph_capture,volume_imbalance_max_over_avg,volume_payload_max_s,volume_payload_p95_s,volume_payload_p99_s,volume_receive_bytes_avg,volume_receive_bytes_max,volume_receive_bytes_p95,volume_receive_bytes_p99,volume_receive_neighbors_avg,volume_receive_neighbors_max,volume_receive_neighbors_p95,volume_receive_neighbors_p99,volume_send_bytes_avg,volume_send_bytes_max,volume_send_bytes_p95,volume_send_bytes_p99,volume_send_neighbors_avg,volume_send_neighbors_max,volume_send_neighbors_p95,volume_send_neighbors_p99,volume_waitall_max_s,volume_waitall_p95_s,volume_waitall_p99_s
36.6860375967,48.7515487506,0,0,0,0,2.06635691306,1.93043802397,6.63499129255,7.267227634,38.6164756206,50.4222620633,11.0962627788,16.058972506,0,0,full_io,0,23.9891076389,2048,50.6345329096,55.459406135,0,1246533.5,1933824,2121046709,404567171599,82,348370228,769.949741364,956.87890625,227753984,404674670592,4.5911066108,7.067925006,2048,97.4183473924,5,23.2655354721,24.594874999,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p02048/repeat_05_20260813-045000/run_summary.csv,39.2690396995,53.396995815,20260813-045000,107.040831532,109.52881946,2.76342241841,7.920190811,0.0596069170001,0.0232029275001,0.0271782793301,28.51218795,25.6363751391,26.6446224433,13632,0.00325170981925,0,1.55136143553,0.129724104,0.0798639879002,0.10174005407,7141893.69141,11833320,9847512,10832654.4,6.65625,15,11,12,7141893.69141,11808960,9846036,10824190.8,6.65625,15,10,12,0.119207562,0.0757545085499,0.0872856042101
33.9526874005,46.372775714,0,0,0,0,2.32930454673,2.19876589198,7.58460164413,8.221015174,36.1514532925,49.3760855707,11.5174704927,19.388736084,0,0,full_io,0,25.5679982159,2048,45.9943494843,49.853672318,0,1246533.5,1933824,2121074646,404567171599,717,370667414,764.007192612,970.17578125,1377943552,404670709760,4.6245249325,7.965558106,2048,97.5117224445,6,23.2931767492,24.589804691,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p02048/repeat_06_20260813-045155/run_summary.csv,35.9684263907,50.263851774,20260813-045155,105.936905572,108.390862958,2.63600424432,4.918341818,0.0250592030002,0.0240045529998,0.02404651948,30.541136617,27.2440532937,28.3207394492,13632,0.00325170981925,0,1.55136143553,0.20164695,0.13836967655,0.16793546,7141893.69141,11833320,9847512,10832654.4,6.65625,15,11,12,7141893.69141,11808960,9846036,10824190.8,6.65625,15,10,12,0.176916152,0.1217742423,0.14733983183
35.6931711932,46.1463000697,0,0,0,0,7.62286792956,6.23921482097,16.2695951634,20.150655165,41.9323860141,50.5557803781,9.25734900214,14.731261804,0,0,full_io,0,18.9947156683,4096,40.6177738977,50.307014229,0,683492.5,1130496,4242196825,440443429867,0,450369240,518.435007095,818.7421875,3088470016,440576143360,2.5494439675,4.173107718,4096,86.4849602911,1,23.631364629,28.442924386,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p04096/repeat_01_20260813-044614/run_summary.csv,43.6087452989,57.154352675,20260813-044614,122.176718518,123.854680849,16.5122320228,17.97212594,0.0352794669998,0.0348796074998,0.03501740595,19.078733589,17.6388826925,18.1137828301,25756,0.00153555212149,0,1.65399912947,0.0901096530001,0.0693742515,0.0803326452,4880201.74805,8878800,6886590,6901230,6.2880859375,13,9,10,4880201.74805,8856840,6881280,6898800,6.2880859375,13,9,10,0.0883072249999,0.0663434675002,0.0759521056
36.7382573595,47.7330254775,0,0,0,0,2.93793015938,3.27874535084,13.1040633999,11.957837792,40.0170027104,48.6484887312,9.2383709147,12.786381409,0,0,full_io,0,16.2221792623,4096,39.3203590952,35.88096773,0,683492.5,1130496,4242056253,440443429866,0,457744778,518.835298538,819.2578125,1368064,440577806336,2.55314918994,4.200994174,4096,97.57990854,2,23.5657247731,25.048949784,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p04096/repeat_02_20260813-044753/run_summary.csv,32.9194319015,43.557769721,20260813-044753,89.6053168211,91.252899403,2.16853062009,3.034065031,0.08275521,0.0600988335001,0.0602013170002,20.614550435,19.273654523,19.7179000916,25756,0.00153555212149,0,1.65399912947,0.172413127,0.0592937645001,0.0726709698496,4880201.74805,8878800,6886590,6901230,6.2880859375,13,9,10,4880201.74805,8856840,6881280,6898800,6.2880859375,13,9,10,0.170689941,0.0574532227498,0.0675956369496
37.3556192425,48.883262003,0,0,0,0,3.36044160486,3.64235558502,17.8229593089,16.731896364,40.9979748275,51.0152212975,9.24608104039,12.780346863,0,0,full_io,0,17.0347589984,4096,41.2187048007,38.695431271,0,683492.5,1130496,4242056353,440443429866,0,475746319,518.694736481,819.46875,3145728,440574541824,2.54934232706,4.167336004,4096,97.7925183204,3,23.5685311666,24.921954548,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p04096/repeat_03_20260813-044936/run_summary.csv,34.4643388455,45.890789492,20260813-044936,92.260119212,93.878328924,2.03662522917,3.004152026,0.013710146,0.01340818225,0.0135026783498,24.584768137,23.340933083,23.7738656956,25756,0.00153555212149,0,1.65399912947,0.080165504,0.065914422,0.0744756278502,4880201.74805,8878800,6886590,6901230,6.2880859375,13,9,10,4880201.74805,8856840,6881280,6898800,6.2880859375,13,9,10,0.0789341280001,0.0644388052501,0.0729892196999
36.8046392352,46.6309811602,0,0,0,0,3.3814938549,3.47694393161,15.4658454018,15.297025232,40.2815831668,49.0674832475,9.24655613177,12.762604606,0,0,full_io,0,15.6295529304,4096,44.5113916532,44.025519688,0,683492.5,1130496,4242057009,440443429866,3,460508916,518.729399681,819.2421875,5922816,440585113600,2.54923682108,4.181873091,4096,92.7195591203,4,23.5730874932,24.837868454,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p04096/repeat_04_20260813-045122/run_summary.csv,35.7942675676,46.121972441,20260813-045122,97.2547708969,98.90843232,7.08057609787,8.081693861,0.110396077,0.0613888622502,0.10051674305,26.802433258,25.397098204,25.847483892,25756,0.00153555212149,0,1.65399912947,0.404782934,0.062644783,0.3966357551,4880201.74805,8878800,6886590,6901230,6.2880859375,13,9,10,4880201.74805,8856840,6881280,6898800,6.2880859375,13,9,10,0.403138001,0.0613501429999,0.16488378895
24.7942729369,35.9757194637,0,0,0,0,2.95900087355,3.99843035486,14.5358825903,10.992336462,28.7927032918,40.0167103464,9.2408400326,12.529889684,0,0,full_io,0,14.8335403418,4096,36.4803185773,27.587174948,0,683492.5,1130496,4242059868,440443429866,0,455516752,518.273859978,818.86328125,14548992,440587104256,2.55307740088,4.167740969,4096,96.6336494467,5,23.5775979889,24.852824023,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p04096/repeat_05_20260813-045248/run_summary.csv,18.3487690839,27.205586613,20260813-045248,74.0040618679,75.622077942,2.49123614615,3.434111533,0.0287154799998,0.02815786775,0.0284674074001,12.653063912,11.1964153772,11.6179636471,25756,0.00153555212149,0,1.65399912947,0.0958538939999,0.0659954440002,0.0778802235498,4880201.74805,8878800,6886590,6901230,6.2880859375,13,9,10,4880201.74805,8856840,6881280,6898800,6.2880859375,13,9,10,0.0936349849999,0.06324478775,0.0741650837999
31.3335410376,42.9698531423,0,0,0,0,3.21266655547,3.93474570547,16.1965930207,13.494302279,35.268286743,44.5815627624,9.26946106545,17.099348682,0,0,full_io,0,15.388495069,4096,41.4159913278,34.506016509,0,683492.5,1130496,4242064567,440443429866,0,451474255,518.494390488,818.7109375,13541376,440587792384,2.55040882927,4.191547619,4096,97.4760012719,6,23.5833910781,24.948982448,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p04096/repeat_06_20260813-045418/run_summary.csv,25.5834117096,35.80062711,20260813-045418,81.64864507,83.315684118,2.06081076307,3.032649111,0.0434514829999,0.0327235109997,0.0328112366503,12.92944907,11.5522972368,11.9615362982,25756,0.00153555212149,0,1.65399912947,0.0778047869999,0.0670375867503,0.0752112274498,4880201.74805,8878800,6886590,6901230,6.2880859375,13,9,10,4880201.74805,8856840,6881280,6898800,6.2880859375,13,9,10,0.0766501130001,0.0646145887499,0.0737612164002
25.0370760436,34.7391549578,0,0,0,0,10.7233723888,11.5622027386,21.3666648746,20.27848926,36.5992787822,43.206681469,8.91425646642,12.139878986,0,0,full_io,0,11.3597704866,8192,34.2636431811,32.518641741,0,393791.25,970752,8484381292,506557452445,22,780103270,389.527240276,598.125,7093071872,506754732032,1.48850588912,3.594515522,8192,85.3873288087,1,23.4859756283,30.46439202,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p08192/repeat_01_20260813-050944/run_summary.csv,23.2206523281,32.96993634,20260813-050944,92.7450645104,94.907133982,13.552531323,14.833091661,3.419583546,3.39507461625,3.3953802426,12.395692554,11.4663584381,11.6326770979,44611,0.000664836858862,0,2.46514365162,0.055463152,0.0404360656,0.04872918486,3349832.70996,5906880,4428150,4923840,5.44567871094,11,8,9,3349832.70996,5898240,4423680,4915320,5.44567871094,11,8,9,0.054698042,0.039200865,0.04773300086
33.3041920346,47.0927002764,0,0,0,0,5.27661518395,6.80218734148,20.9847726407,16.727444344,40.1063793761,47.6752445902,8.89497578845,12.109983529,0,0,full_io,0,10.6829355117,8192,33.2582676382,26.510929159,0,393791.25,970752,8484100310,506557452445,29,823947756,389.523871899,600.57421875,60456960,506761568256,1.48939891707,3.584645224,8192,97.3810610863,2,23.3619946514,24.977724203,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p08192/repeat_02_20260813-051117/run_summary.csv,25.8348376129,37.538673226,20260813-051117,77.5723295913,79.712297247,2.03157192591,4.031471746,0.0790954620001,0.0631143611,0.06344620562,15.057113965,14.1328538856,14.2885143277,44611,0.000664836858862,0,2.46514365162,0.091091024,0.0498698201,0.0795684315101,3349832.70996,5906880,4428150,4923840,5.44567871094,11,8,9,3349832.70996,5898240,4423680,4915320,5.44567871094,11,8,9,0.090283492,0.046606613,0.07113542612
28.9997975181,42.4327704223,0,0,0,0,5.2988724697,6.92771529153,20.7115318549,16.283409763,35.9275128097,43.9206318436,8.90186867829,12.083752682,0,0,full_io,0,10.6927675552,8192,32.7928132641,25.781715201,0,393791.25,970752,8484101658,506557452445,24,814764208,389.61913681,598.01953125,101969920,506766049280,1.48826886089,3.566194105,8192,94.0387912617,3,23.3652629684,26.1778446,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p08192/repeat_03_20260813-051248/run_summary.csv,22.1813718129,33.36065111,20260813-051248,76.4880230598,78.620016506,4.55961071436,5.341489698,0.085236381,0.055653267,0.05588587765,12.01367998,10.9973419652,11.1424226482,44611,0.000664836858862,0,2.46514365162,0.125780735,0.04910361635,0.06798479658,3349832.70996,5906880,4428150,4923840,5.44567871094,11,8,9,3349832.70996,5898240,4423680,4915320,5.44567871094,11,8,9,0.124673242,0.0453114987,0.063656748
30.9474613264,45.7125511153,0,0,0,0,5.33442369527,7.10947326793,21.2449897019,16.397490293,38.0569345943,46.7047154948,8.90200521101,12.255909107,0,0,full_io,0,10.8271917032,8192,32.8755777653,25.374310595,0,393791.25,970752,8484102496,506557452445,8,839480757,389.507525444,599.140625,69013504,506766913536,1.49643052812,4.777374717,8192,97.4810631044,4,23.3618500329,24.824438992,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p08192/repeat_04_20260813-051419/run_summary.csv,23.2206894641,35.282253543,20260813-051419,75.0326148539,77.182858279,1.89002421932,2.713048503,0.099467111,0.0878474566999,0.0881249601201,13.253534594,12.1925520248,12.3283997507,44611,0.000664836858862,0,2.46514365162,0.145513882,0.0456746852,0.06829311685,3349832.70996,5906880,4428150,4923840,5.44567871094,11,8,9,3349832.70996,5898240,4423680,4915320,5.44567871094,11,8,9,0.14441826,0.04264239725,0.06192909372
29.3542244336,42.4327725511,0,0,0,0,5.36751053126,7.31015599074,21.6978374703,16.401482343,36.6643804243,45.1883666948,8.90239521963,12.1089233,0,0,full_io,0,10.7166191155,8192,32.8103580569,24.801481211,0,393791.25,970752,8484128370,506557452445,3,841788660,389.568984032,603.3515625,79667200,506768551936,1.48797512189,3.605144792,8192,97.232419414,5,23.365329266,24.974618501,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p08192/repeat_05_20260813-051548/run_summary.csv,21.5534537134,32.075102909,20260813-051548,73.425389801,75.590400958,2.03210683332,2.806394095,0.134343811,0.12446909905,0.12482889697,11.868987672,10.8169794334,10.9628114406,44611,0.000664836858862,0,2.46514365162,0.104056048,0.04647491705,0.0534481269101,3349832.70996,5906880,4428150,4923840,5.44567871094,11,8,9,3349832.70996,5898240,4423680,4915320,5.44567871094,11,8,9,0.10160976,0.0449320667501,0.05164636619
28.8834913548,43.7849964693,0,0,0,0,5.27542024944,7.25702574477,21.6249283709,16.184646936,36.1405170996,44.633635893,8.90368451505,12.152586844,0,0,full_io,0,10.761534029,8192,34.269137324,25.647894822,0,393791.25,970752,8484100482,506557452445,4,832729529,389.471410751,600.99609375,34828288,506768220160,1.48833252821,3.606598312,8192,97.3765565755,6,23.3613582044,24.862841736,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_pp16_20260813-042903/modes/full_io/p08192/repeat_06_20260813-051716/run_summary.csv,20.9965570644,32.769806068,20260813-051716,72.6939718141,74.842545873,1.90708522358,2.703911859,0.0719104459999,0.0575168474,0.05787424456,11.794744652,10.6848784829,10.8012034732,44611,0.000664836858862,0,2.46514365162,0.15252989,0.04583737415,0.0751398998,3349832.70996,5906880,4428150,4923840,5.44567871094,11,8,9,3349832.70996,5898240,4423680,4915320,5.44567871094,11,8,9,0.151246114,0.04226667635,0.06543724652
