rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
180,cn4515,39.673781038,8067,12694,26411,18116,12694,5422,38767,23552,196032,6161,10,4625,1651,11856,11890,44140,23552,207922,284.33203125,0,1
181,cn4516,39.749811276,8067,12694,26411,18116,12694,5422,47561,26624,244096,2857,6,1210,1648,5449,5394,50117,26624,249490,290.19921875,0,1
182,cn4517,39.581955267,8067,12694,26411,18116,12694,5422,33019,22528,163136,9119,15,925,8213,18091,18005,41098,22528,181141,269.453125,0,1
183,cn4518,39.893022188,8067,12694,26411,18116,12694,5422,50981,26624,264832,3233,4,0,3233,6166,6160,53740,26624,270992,321.0234375,0,1
184,cn4519,39.347607587,8067,12694,26411,18116,12694,5422,34357,18432,177664,3833,3,3881,17,7554,7519,37511,18432,185183,271.5,0,1
185,cn4520,38.922135874,8067,12694,26411,18116,12694,5422,31877,19456,161280,4721,3,2488,2265,9353,9339,35703,19456,170619,234.5703125,0,1
186,cn4521,39.414960749,8067,12694,26411,18116,12694,5422,38072,24576,190272,5874,8,2827,3097,11360,11390,43035,24576,201662,275.92578125,0,1
187,cn4522,39.443236936,8067,12694,26411,18116,12694,5422,39215,24576,197312,6233,5,0,6233,12135,12130,44440,24576,209442,284.1171875,0,1
188,cn4523,39.161951775,8067,12694,26411,18116,12694,5422,39715,24576,200256,5122,6,2656,2466,9782,9792,44011,24576,210048,285,0,1
189,cn4524,38.891280543,8067,12694,26411,18116,12694,5422,30683,20480,152512,5961,3,3293,2687,11598,11664,35634,20480,164176,232.46484375,0,1
190,cn4525,38.864849293,8067,12694,26411,18116,12694,5422,41789,24576,212736,5177,2,2958,2250,10132,10131,46017,24576,222867,250.140625,0,1
191,cn4526,38.707137874,8067,12694,26411,18116,12694,5422,33611,19456,171584,3969,3,0,3969,7840,7789,36908,19456,179373,238.125,0,1
192,cn4527,39.78541189,8067,12694,26411,18116,12694,5422,36191,22016,183104,3201,4,3204,32,6255,6176,38933,22016,189280,280.1484375,0,1
193,cn4713,39.279851874,8067,12694,26411,18116,12694,5422,35249,22528,176640,8352,14,6978,1521,16524,16480,42405,22528,193120,279.515625,0,1
194,cn4714,39.36313222,8067,12694,26411,18116,12694,5422,31405,20480,156800,3881,4,1938,1992,7504,7498,34632,20480,164298,271.3828125,0,1
195,cn4715,39.69093134,8067,12694,26411,18116,12694,5422,48001,30720,240384,7017,9,4579,2587,13615,13677,54029,30720,254061,291.015625,0,1
196,cn4716,39.115268382,8067,12694,26411,18116,12694,5422,28791,18944,143424,5489,8,3860,1754,10779,10817,33481,18944,154241,262.02734375,0,1
197,cn4717,39.208873836,8067,12694,26411,18116,12694,5422,32551,23040,159808,9944,9,6070,4057,19894,19916,40719,23040,179724,267.6640625,0,1
198,cn4718,38.910950587,8067,12694,26411,18116,12694,5422,32291,24064,156608,8760,10,4876,4000,17292,17396,39486,24064,174004,267.12109375,0,1
199,cn4719,38.718764004,8067,12694,26411,18116,12694,5422,35339,22528,177216,3577,6,830,2778,7003,7004,38309,22528,184220,271.765625,0,1
200,cn4720,39.748151769,8067,12694,26411,18116,12694,5422,40101,23552,204160,5913,8,5957,109,11606,11628,45082,23552,215788,280.03125,0,1
201,cn4721,39.21948258,8067,12694,26411,18116,12694,5422,30565,22016,149376,9087,11,7461,1894,18103,18176,38272,22016,167552,264.73828125,0,1
202,cn4722,39.060860149,8067,12694,26411,18116,12694,5422,28301,18432,141312,6257,10,2866,3487,12363,12367,33750,18432,153679,261.94921875,0,1
203,cn4723,39.006485596,8067,12694,26411,18116,12694,5422,25415,16896,126272,6857,10,1241,5636,13801,13677,31336,16896,139949,270.54296875,0,1
204,cn4724,39.679226244,8067,12694,26411,18116,12694,5422,35511,24576,175040,9408,16,4080,5460,18579,18579,43651,24576,193619,273.12890625,0,1
205,cn4725,39.417205913,8067,12694,26411,18116,12694,5422,36477,22016,184832,8112,12,3551,4630,15950,15938,43580,22016,200770,274.5390625,0,1
206,cn4726,39.937513127,8067,12694,26411,18116,12694,5422,51235,26624,266304,2841,4,1364,1479,5407,5396,53651,26624,271700,322.0703125,0,1
207,cn4727,39.933514163,8067,12694,26411,18116,12694,5422,50337,27136,260224,2977,5,710,2282,5676,5667,52828,27136,265891,294.2734375,0,1
208,cn4728,39.543350575,8067,12694,26411,18116,12694,5422,30065,19456,150400,7537,11,7512,175,14989,15006,36388,19456,165406,264.27734375,0,1
209,cn4729,38.635557863,8067,12694,26411,18116,12694,5422,29595,18944,148160,5369,7,3372,2143,10605,10591,34137,18944,158751,262.5859375,0,1
210,cn4730,39.162572174,8067,12694,26411,18116,12694,5422,36667,24064,182848,7121,11,6539,714,14041,14013,42753,24064,196861,274.47265625,0,1
211,cn4731,39.05712194,8067,12694,26411,18116,12694,5422,32105,22016,158592,8545,13,4336,4373,17091,17022,39458,22016,175614,266.83203125,0,1
212,cn4732,39.066599629,8067,12694,26411,18116,12694,5422,32433,21504,161280,7224,8,4134,3170,14128,14204,38480,21504,175484,267.47265625,0,1
213,cn4733,38.782700663,8067,12694,26411,18116,12694,5422,38137,23552,192384,3081,6,0,3081,5924,5888,40690,23552,198272,276.15234375,0,1
214,cn4734,39.064189712,8067,12694,26411,18116,12694,5422,32025,23040,156544,8488,10,2536,6017,16748,16808,39048,23040,173352,266.26953125,0,1
215,cn4735,38.941320682,8067,12694,26411,18116,12694,5422,25583,17408,126528,6648,11,2018,4707,13184,13092,31292,17408,139620,276.27734375,0,1
216,cn4736,39.774223344,8067,12694,26411,18116,12694,5422,44813,26624,227712,2569,5,2585,17,4908,4872,47023,26624,232584,292.4375,0,1
217,cn4737,39.328735996,8067,12694,26411,18116,12694,5422,34191,24576,167104,8144,12,5713,2620,15999,16003,41191,24576,183107,270.9140625,0,1
218,cn4738,39.258836972,8067,12694,26411,18116,12694,5422,31537,21504,156032,7824,11,4363,3621,15521,15549,38191,21504,171581,266.171875,0,1
219,cn4739,39.129560514,8067,12694,26411,18116,12694,5422,29113,18944,145408,8137,8,2926,5322,16270,16242,36141,18944,161650,263.17578125,0,1
220,cn4740,39.548939738,8067,12694,26411,18116,12694,5422,31313,21504,154624,6816,10,3059,3852,13486,13376,37185,21504,168000,265.14453125,0,1
221,cn4741,39.232957281,8067,12694,26411,18116,12694,5422,31755,22528,155712,8216,14,169,8080,16202,16245,38536,22528,171957,266.26953125,0,1
222,cn4742,39.936660174,8067,12694,26411,18116,12694,5422,52249,28160,269952,4393,8,1318,3079,8469,8515,56026,28160,278467,323.34765625,0,1
223,cn4743,39.716720362,8067,12694,26411,18116,12694,5422,47067,26112,242112,3489,7,0,3489,6661,6689,50189,26112,248801,289.01953125,0,1
224,cn4744,39.788749386,8067,12694,26411,18116,12694,5422,34709,23040,172672,8384,10,8456,128,16490,16562,41827,23040,189234,274.328125,0,1
225,cn4745,39.674459957,8067,12694,26411,18116,12694,5422,35379,23040,176576,7648,11,2359,5386,14987,15043,41758,23040,191619,272.5234375,0,1
226,cn4746,40.088665928,8067,12694,26411,18116,12694,5422,52299,26112,273472,2329,5,1603,728,4376,4371,54270,26112,277843,323.53125,0,1
227,cn4747,39.607869957,8067,12694,26411,18116,12694,5422,34287,20480,174016,6728,8,1627,5147,13180,13123,40124,20480,187139,271.1171875,0,1
228,cn4748,39.953160572,8067,12694,26411,18116,12694,5422,47365,26112,243840,4985,6,4305,730,9523,9506,51658,26112,253346,290.4921875,0,1
229,cn4749,39.465012727,8067,12694,26411,18116,12694,5422,33913,21504,170240,6848,7,2461,4482,13440,13454,39826,21504,183694,270.6171875,0,1
230,cn4750,39.68658204,8067,12694,26411,18116,12694,5422,45611,25600,234176,2057,4,2073,17,3849,3848,47328,25600,238024,287.453125,0,1
231,cn4751,39.489755702,8067,12694,26411,18116,12694,5422,33343,20480,168384,6200,7,1199,5038,12152,12133,38623,20480,180517,269.75,0,1
232,cn4752,39.859296074,8067,12694,26411,18116,12694,5422,41657,24064,212736,4050,3,4062,3,7814,7833,44994,24064,220569,290.05859375,0,1
233,cn4753,40.043861642,8067,12694,26411,18116,12694,5422,51765,29696,264576,3826,4,0,3826,7218,7225,54996,29696,271801,328.58984375,0,1
234,cn4754,39.787853641,8067,12694,26411,18116,12694,5422,40607,22528,208832,4680,2,2269,2414,9100,9100,44545,22528,217932,248.48828125,0,1
235,cn4755,39.957029074,8067,12694,26411,18116,12694,5422,50270,30720,253952,4866,7,1497,3386,9332,9283,54463,30720,263235,293.60546875,0,1
236,cn4756,39.737322392,8067,12694,26411,18116,12694,5422,47189,24064,246016,2057,4,1105,969,3848,3865,48928,24064,249881,290.27734375,0,1
237,cn4757,39.376051506,8067,12694,26411,18116,12694,5422,39269,22016,201600,6728,9,3424,3369,13130,13205,45028,22016,214805,278.359375,0,1
238,cn4758,39.64110161,8067,12694,26411,18116,12694,5422,42917,27648,214656,6536,6,4166,2435,12652,12639,48391,27648,227295,282.890625,0,1
239,cn4759,39.777934475,8067,12694,26411,18116,12694,5422,50445,27136,260736,2841,4,2,2840,5484,5376,52977,27136,266112,294.7109375,0,1
240,cn4760,39.765254562,8067,12694,26411,18116,12694,5422,36019,22528,181312,2553,3,1225,1345,4910,4957,38042,22528,186269,279.2734375,0,1
241,cn4761,38.702656695,8067,12694,26411,18116,12694,5422,34217,22528,170368,3081,3,2159,954,5963,5915,36769,22528,176283,276.45703125,0,1
242,cn4762,39.291585491,8067,12694,26411,18116,12694,5422,36887,23040,185664,7992,13,2598,5446,15744,15806,43755,23040,201470,281.765625,0,1
243,cn4763,39.295343495,8067,12694,26411,18116,12694,5422,37197,22528,188416,7104,10,1767,5386,13992,13977,43312,22528,202393,282.40625,0,1
244,cn4764,39.544309106,8067,12694,26411,18116,12694,5422,34773,23552,172288,7528,8,2489,5040,14668,14801,41032,23552,187089,270.8984375,0,1
245,cn4765,38.838365793,8067,12694,26411,18116,12694,5422,30301,18432,153216,2417,2,968,1465,4726,4640,32393,18432,157856,231.98828125,0,1
246,cn4766,39.611151298,8067,12694,26411,18116,12694,5422,38727,19968,201536,2025,4,1919,138,3848,3865,40334,19968,205401,278.00390625,0,1
247,cn4767,39.489949174,8067,12694,26411,18116,12694,5422,32511,20480,163392,4936,8,255,4681,9555,9584,36629,20480,172976,267.08203125,0,1
248,cn4768,39.84477943,8067,12694,26411,18116,12694,5422,38087,24576,190528,7768,9,5499,2424,15234,15239,44663,24576,205767,276.43359375,0,1
249,cn4769,39.160767633,8067,12694,26411,18116,12694,5422,34151,22016,170944,7344,9,2690,4736,14505,14504,40351,22016,185448,277.37109375,0,1
250,cn4770,39.007216461,8067,12694,26411,18116,12694,5422,37505,22016,190976,2689,4,1196,1495,5181,5150,39811,22016,196126,275.8359375,0,1
251,cn4771,39.015260872,8067,12694,26411,18116,12694,5422,37881,22528,192512,3609,5,0,3609,6957,6982,40757,22528,199494,276.2265625,0,1
252,cn4772,39.810666613,8067,12694,26411,18116,12694,5422,36841,22528,186240,6457,7,2372,4180,12691,12631,42402,22528,198871,274.5390625,0,1
253,cn4773,39.243561776,8067,12694,26411,18116,12694,5422,36697,22016,186112,6096,8,1228,4887,11840,11858,42011,22016,197970,274.97265625,0,1
254,cn4774,40.011883723,8067,12694,26411,18116,12694,5422,48897,27648,250624,2329,3,816,1513,4370,4374,50856,27648,254998,268.08203125,0,1
255,cn4775,40.014425348,8067,12694,26411,18116,12694,5422,49158,30720,247168,3826,8,0,3826,7196,7210,52414,30720,254378,291.68359375,0,1
